[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=OccupiedTerritory+ predicate=first},74.12792542238857
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=OccupiedTerritory+ predicate=disjointWith},92.4512459301029
[Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Senegal+ predicate=nameEnglish},66.90127165352796
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=OccupiedTerritory+ predicate=domain},96.60554064840399
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=OccupiedTerritory+ predicate=domain}],Item{object=Republique du Senegal+ predicate=nameLocalLong},81.52555560392058
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=OccupiedTerritory+ predicate=disjointWith},75.66580393095235
[Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Senegal+ predicate=nameEnglish},96.07899622757797
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=OccupiedTerritory+ predicate=domain},83.58010217904801
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=OccupiedTerritory+ predicate=domain}],Item{object=OccupiedTerritory+ predicate=first},74.61042713579484
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=Republique du Senegal+ predicate=nameLocalLong},90.79157264147175
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=OccupiedTerritory+ predicate=disjointWith},93.63930943255771
[Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Senegal+ predicate=nameEnglish},69.67969477055505
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=OccupiedTerritory+ predicate=domain},85.01073400610838
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}],Item{object=OccupiedTerritory+ predicate=first},67.01780225892308
[Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=Republique du Senegal+ predicate=nameLocalLong},96.32174784529595
[Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=Senegal+ predicate=nameLocal},73.54113478099771
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=Senegal+ predicate=nameLocal}],Item{object=OccupiedTerritory+ predicate=domain},79.77547574117165
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}],Item{object=OccupiedTerritory+ predicate=first},70.18325325309513
[Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=OccupiedTerritory+ predicate=disjointWith},68.6510931613537
[Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Senegal+ predicate=nameLocal},99.08283282922727
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameLocal}],Item{object=OccupiedTerritory+ predicate=domain},81.53778284913187
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}],Item{object=Republique du Senegal+ predicate=nameLocalLong},66.53517031537298
[Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=OccupiedTerritory+ predicate=disjointWith},73.21143736073448
[Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Senegal+ predicate=nameLocal},98.37020788768271
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameLocal}],Item{object=OccupiedTerritory+ predicate=domain},72.57065923162124
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}],Item{object=OccupiedTerritory+ predicate=first},96.19462278232774
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=Republique du Senegal+ predicate=nameLocalLong},86.39810455542181
[Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=OccupiedTerritory+ predicate=disjointWith},77.11084931140365
[Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Senegal+ predicate=nameLocal},68.39965783537741
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameLocal}],Item{object=OccupiedTerritory+ predicate=domain},70.18326516496046
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}],Item{object=OccupiedTerritory+ predicate=first},69.87076179443214
[Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=Senegal+ predicate=nameEnglish},81.53123174444656
[Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=Senegal+ predicate=nameLocal},81.54083634109526
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}],Item{object=OccupiedTerritory+ predicate=domain},76.49721743235594
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}],Item{object=Republique du Senegal+ predicate=nameLocalLong},76.6919345850822
[Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=Senegal+ predicate=nameEnglish},78.88080502160255
[Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=Senegal+ predicate=nameLocal},73.66840149544477
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}],Item{object=OccupiedTerritory+ predicate=domain},99.2901129277257
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}],Item{object=OccupiedTerritory+ predicate=first},91.86032275356462
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=Republique du Senegal+ predicate=nameLocalLong},93.41730866383334
[Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=Senegal+ predicate=nameEnglish},86.46893336474297
[Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=Senegal+ predicate=nameLocal},67.48450895417055
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}],Item{object=OccupiedTerritory+ predicate=domain},73.96344275894405
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}],Item{object=OccupiedTerritory+ predicate=disjointWith},67.71622539116787
[Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Senegal+ predicate=nameEnglish},82.28708881784587
[Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=Senegal+ predicate=nameLocal},89.141054939829
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}],Item{object=OccupiedTerritory+ predicate=domain},99.91517034943506
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}],Item{object=OccupiedTerritory+ predicate=first},74.46987466300202
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=OccupiedTerritory+ predicate=disjointWith},66.819537036617
[Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Senegal+ predicate=nameEnglish},80.11512900710464
[Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=Senegal+ predicate=nameLocal},98.72521119670739
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}],Item{object=OccupiedTerritory+ predicate=domain},77.5659946240028
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}],Item{object=Republique du Senegal+ predicate=nameLocalLong},90.75128622447336
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=OccupiedTerritory+ predicate=disjointWith},74.01014433956404
[Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Senegal+ predicate=nameEnglish},94.87893097909505
[Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=Senegal+ predicate=nameLocal},72.94030932208032
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}],Item{object=OccupiedTerritory+ predicate=domain},72.0560743377409
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}],Item{object=OccupiedTerritory+ predicate=first},69.33498028616968
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=Republique du Senegal+ predicate=nameLocalLong},85.38268814732376
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=OccupiedTerritory+ predicate=disjointWith},98.16266061740434
[Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Senegal+ predicate=nameEnglish},74.67990776982435
[Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=Senegal+ predicate=nameLocal},95.48982163768395
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}],Item{object=OccupiedTerritory+ predicate=domain},72.62656158738498
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=OccupiedTerritory+ predicate=first},95.42856704896806
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=Republique du Senegal+ predicate=nameLocalLong},93.26033566001594
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=OccupiedTerritory+ predicate=disjointWith},88.55621189948636
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},91.2434649315675
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=OccupiedTerritory+ predicate=first},88.37753545008533
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=Republique du Senegal+ predicate=nameLocalLong},99.36722655881334
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=Senegal+ predicate=nameEnglish},66.76281675438351
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},78.69214341547078
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=OccupiedTerritory+ predicate=first},98.58417983580406
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=OccupiedTerritory+ predicate=disjointWith},95.92473072987335
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Senegal+ predicate=nameEnglish},65.93731051171078
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},99.28778682144156
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=Republique du Senegal+ predicate=nameLocalLong},83.52777797605788
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=OccupiedTerritory+ predicate=disjointWith},85.82706044846022
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Senegal+ predicate=nameEnglish},98.13836452766287
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},93.57299502021571
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=OccupiedTerritory+ predicate=first},98.00339062635749
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=Republique du Senegal+ predicate=nameLocalLong},72.56697734226206
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=OccupiedTerritory+ predicate=disjointWith},90.36208658873882
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Senegal+ predicate=nameEnglish},74.34934583454739
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},93.04002423259331
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=OccupiedTerritory+ predicate=first},70.37051588985152
[Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=Republique du Senegal+ predicate=nameLocalLong},74.13941095794608
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=Senegal+ predicate=nameLocal},69.9693846382572
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=Senegal+ predicate=nameLocal}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},69.21499623935281
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=OccupiedTerritory+ predicate=first},74.90043946181572
[Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=OccupiedTerritory+ predicate=disjointWith},71.44299417883578
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Senegal+ predicate=nameLocal},78.65845450582927
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameLocal}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},92.60931531836513
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=Republique du Senegal+ predicate=nameLocalLong},65.27870775117697
[Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=OccupiedTerritory+ predicate=disjointWith},80.42614248460683
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Senegal+ predicate=nameLocal},81.87773297020154
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameLocal}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},87.7684640769571
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=OccupiedTerritory+ predicate=first},91.87098214856326
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=Republique du Senegal+ predicate=nameLocalLong},87.92394925519444
[Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=OccupiedTerritory+ predicate=disjointWith},73.85902596745495
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Senegal+ predicate=nameLocal},88.20979157683135
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameLocal}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},95.54395365376618
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=OccupiedTerritory+ predicate=first},69.71921704268432
[Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=Senegal+ predicate=nameEnglish},98.94492478326532
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=Senegal+ predicate=nameLocal},78.74106118684006
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},78.2789280346063
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=Republique du Senegal+ predicate=nameLocalLong},75.72660596687379
[Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=Senegal+ predicate=nameEnglish},74.20470918525162
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=Senegal+ predicate=nameLocal},97.1524147795033
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},76.92840780779049
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=OccupiedTerritory+ predicate=first},77.24068901555296
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=Republique du Senegal+ predicate=nameLocalLong},69.08606905521033
[Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=Senegal+ predicate=nameEnglish},65.98429108509549
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=Senegal+ predicate=nameLocal},95.32023672277123
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},80.29318820419927
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=OccupiedTerritory+ predicate=disjointWith},67.81407720261156
[Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Senegal+ predicate=nameEnglish},94.30451564138357
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=Senegal+ predicate=nameLocal},73.0088984454742
