s,p,o
http://xmlns.com/foaf/0.1/aimChatID,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property
http://xmlns.com/foaf/0.1/aimChatID,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://xmlns.com/foaf/0.1/aimChatID,http://www.w3.org/2000/01/rdf-schema#domain,http://xmlns.com/foaf/0.1/Agent
http://xmlns.com/foaf/0.1/aimChatID,http://www.w3.org/2000/01/rdf-schema#comment,An AIM chat ID
http://xmlns.com/foaf/0.1/aimChatID,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://xmlns.com/foaf/0.1/
http://xmlns.com/foaf/0.1/aimChatID,http://www.w3.org/2000/01/rdf-schema#label,AIM chat ID
http://xmlns.com/foaf/0.1/aimChatID,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#InverseFunctionalProperty
http://xmlns.com/foaf/0.1/aimChatID,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,testing
http://xmlns.com/foaf/0.1/aimChatID,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2000/01/rdf-schema#Literal
http://xmlns.com/foaf/0.1/aimChatID,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,http://xmlns.com/foaf/0.1/nick
http://xmlns.com/foaf/0.1/workplaceHomepage,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property
http://xmlns.com/foaf/0.1/workplaceHomepage,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,testing
http://xmlns.com/foaf/0.1/workplaceHomepage,http://www.w3.org/2000/01/rdf-schema#label,workplace homepage
http://xmlns.com/foaf/0.1/workplaceHomepage,http://www.w3.org/2000/01/rdf-schema#comment,A workplace homepage of some person; the homepage of an organization they work for.
http://xmlns.com/foaf/0.1/workplaceHomepage,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://xmlns.com/foaf/0.1/workplaceHomepage,http://www.w3.org/2000/01/rdf-schema#domain,http://xmlns.com/foaf/0.1/Person
http://xmlns.com/foaf/0.1/workplaceHomepage,http://www.w3.org/2000/01/rdf-schema#range,http://xmlns.com/foaf/0.1/Document
http://xmlns.com/foaf/0.1/workplaceHomepage,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://xmlns.com/foaf/0.1/
file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/ka.owl#keyword,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#officeNumber,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#officeNumber,http://www.w3.org/2000/01/rdf-schema#label,office room No.
http://xmlns.com/foaf/0.1/mbox,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property
http://xmlns.com/foaf/0.1/mbox,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,stable
http://xmlns.com/foaf/0.1/mbox,http://www.w3.org/2000/01/rdf-schema#label,personal mailbox
http://xmlns.com/foaf/0.1/mbox,http://www.w3.org/2000/01/rdf-schema#comment,"A  personal mailbox, ie. an Internet mailbox associated with exactly one owner, the first owner of this mailbox. This is a 'static inverse functional property', in that  there is (across time and change) at most one individual that ever has any particular value for foaf:mbox."
http://xmlns.com/foaf/0.1/mbox,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#InverseFunctionalProperty
http://xmlns.com/foaf/0.1/mbox,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://xmlns.com/foaf/0.1/mbox,http://www.w3.org/2000/01/rdf-schema#domain,http://xmlns.com/foaf/0.1/Agent
http://xmlns.com/foaf/0.1/mbox,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2002/07/owl#Thing
http://xmlns.com/foaf/0.1/mbox,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://xmlns.com/foaf/0.1/
http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#UGStudent,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#UGStudent,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#Student
http://xmlns.com/foaf/0.1/focus,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property
http://xmlns.com/foaf/0.1/focus,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,testing
http://xmlns.com/foaf/0.1/focus,http://www.w3.org/2000/01/rdf-schema#label,focus
http://xmlns.com/foaf/0.1/focus,http://www.w3.org/2000/01/rdf-schema#comment,The underlying or 'focal' entity associated with some SKOS-described concept.
http://xmlns.com/foaf/0.1/focus,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://xmlns.com/foaf/0.1/focus,http://www.w3.org/2000/01/rdf-schema#domain,http://www.w3.org/2004/02/skos/core#Concept
http://xmlns.com/foaf/0.1/focus,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2002/07/owl#Thing
http://xmlns.com/foaf/0.1/focus,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://xmlns.com/foaf/0.1/
http://xmlns.com/foaf/0.1/openid,http://www.w3.org/2000/01/rdf-schema#range,http://xmlns.com/foaf/0.1/Document
http://xmlns.com/foaf/0.1/openid,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://xmlns.com/foaf/0.1/openid,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,testing
http://xmlns.com/foaf/0.1/openid,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property
http://xmlns.com/foaf/0.1/openid,http://www.w3.org/2000/01/rdf-schema#label,openid
http://xmlns.com/foaf/0.1/openid,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://xmlns.com/foaf/0.1/
http://xmlns.com/foaf/0.1/openid,http://www.w3.org/2000/01/rdf-schema#domain,http://xmlns.com/foaf/0.1/Agent
http://xmlns.com/foaf/0.1/openid,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#InverseFunctionalProperty
http://xmlns.com/foaf/0.1/openid,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,http://xmlns.com/foaf/0.1/isPrimaryTopicOf
http://xmlns.com/foaf/0.1/openid,http://www.w3.org/2000/01/rdf-schema#comment,An OpenID for an Agent.
http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#PGStudent,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#PGStudent,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#Student
file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/ka.owl#productFAQ,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Subtropical,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Subtropical,http://www.w3.org/2000/01/rdf-schema#label,Subtropical
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Subtropical,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Climatic_Region
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Subtropical,http://www.w3.org/2002/07/owl#disjointWith,http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Arctic
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Subtropical,http://www.w3.org/2002/07/owl#disjointWith,http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Desert
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Subtropical,http://www.w3.org/2002/07/owl#disjointWith,http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Mild
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Subtropical,http://www.w3.org/2002/07/owl#disjointWith,http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Tropical
http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#AssistantProfessor,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#AssistantProfessor,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#Professor
file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/www04photo.owl#Workshop,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/www04photo.owl#Workshop,http://www.w3.org/2000/01/rdf-schema#subClassOf,file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/www04photo.owl#Event
file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/www04photo.owl#Workshop,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:b6
file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/www04photo.owl#Workshop,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:b5
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Country,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Country,http://www.w3.org/2000/01/rdf-schema#label,Country
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Country,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Administrative_Region
http://xmlns.com/foaf/0.1/Group,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Class
http://xmlns.com/foaf/0.1/Group,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,stable
http://xmlns.com/foaf/0.1/Group,http://www.w3.org/2000/01/rdf-schema#label,Group
http://xmlns.com/foaf/0.1/Group,http://www.w3.org/2000/01/rdf-schema#comment,A class of Agents.
http://xmlns.com/foaf/0.1/Group,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://xmlns.com/foaf/0.1/Group,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://xmlns.com/foaf/0.1/Agent
http://xmlns.com/foaf/0.1/OnlineEcommerceAccount,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Class
http://xmlns.com/foaf/0.1/OnlineEcommerceAccount,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,unstable
http://xmlns.com/foaf/0.1/OnlineEcommerceAccount,http://www.w3.org/2000/01/rdf-schema#label,Online E-commerce Account
http://xmlns.com/foaf/0.1/OnlineEcommerceAccount,http://www.w3.org/2000/01/rdf-schema#comment,An online e-commerce account.
http://xmlns.com/foaf/0.1/OnlineEcommerceAccount,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://xmlns.com/foaf/0.1/OnlineEcommerceAccount,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://xmlns.com/foaf/0.1/OnlineAccount
http://xmlns.com/foaf/0.1/OnlineEcommerceAccount,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://xmlns.com/foaf/0.1/
http://www.w3.org/2002/07/owl#Thing,http://www.w3.org/2000/01/rdf-schema#label,Thing
http://www.w3.org/2002/07/owl#Thing,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://xmlns.com/foaf/0.1/plan,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property
http://xmlns.com/foaf/0.1/plan,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,testing
http://xmlns.com/foaf/0.1/plan,http://www.w3.org/2000/01/rdf-schema#label,plan
http://xmlns.com/foaf/0.1/plan,http://www.w3.org/2000/01/rdf-schema#comment,"A .plan comment, in the tradition of finger and '.plan' files."
http://xmlns.com/foaf/0.1/plan,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://xmlns.com/foaf/0.1/plan,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://xmlns.com/foaf/0.1/
http://xmlns.com/foaf/0.1/plan,http://www.w3.org/2000/01/rdf-schema#domain,http://xmlns.com/foaf/0.1/Person
http://xmlns.com/foaf/0.1/plan,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2000/01/rdf-schema#Literal
file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/ka.owl#DevelopmentProject,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/ka.owl#DevelopmentProject,http://www.w3.org/2000/01/rdf-schema#subClassOf,file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/ka.owl#Project
file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/www04photo.owl#hasStartDate,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/www04photo.owl#hasStartDate,http://www.w3.org/2000/01/rdf-schema#domain,file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/www04photo.owl#Event
file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/www04photo.owl#hasStartDate,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2001/XMLSchema#dateTime
http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#PostDoc,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#PostDoc,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#Faculty
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Environmental_Region,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Environmental_Region,http://www.w3.org/2000/01/rdf-schema#label,Environmental region
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Environmental_Region,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Region
http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#Professor,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#Professor,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#Faculty
http://xmlns.com/foaf/0.1/membershipClass,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property
http://xmlns.com/foaf/0.1/membershipClass,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,unstable
http://xmlns.com/foaf/0.1/membershipClass,http://www.w3.org/2000/01/rdf-schema#label,membershipClass
http://xmlns.com/foaf/0.1/membershipClass,http://www.w3.org/2000/01/rdf-schema#comment,Indicates the class of individuals that are a member of a Group
http://xmlns.com/foaf/0.1/membershipClass,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#AnnotationProperty
http://xmlns.com/foaf/0.1/membershipClass,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://xmlns.com/foaf/0.1/
http://xmlns.com/foaf/0.1/title,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property
http://xmlns.com/foaf/0.1/title,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,testing
http://xmlns.com/foaf/0.1/title,http://www.w3.org/2000/01/rdf-schema#label,title
http://xmlns.com/foaf/0.1/title,http://www.w3.org/2000/01/rdf-schema#comment,"Title (Mr, Mrs, Ms, Dr. etc)"
http://xmlns.com/foaf/0.1/title,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://xmlns.com/foaf/0.1/title,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://xmlns.com/foaf/0.1/
http://www.mindswap.org/ontologies/debugging/university.owl#UGLibrary,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.mindswap.org/ontologies/debugging/university.owl#UGLibrary,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.mindswap.org/ontologies/debugging/university.owl#Library
http://purl.org/dc/elements/1.1/date,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#AnnotationProperty
http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#Student,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#Student,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#Person
http://xmlns.com/foaf/0.1/Agent,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://xmlns.com/foaf/0.1/Agent,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Class
http://xmlns.com/foaf/0.1/Agent,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,stable
http://xmlns.com/foaf/0.1/Agent,http://www.w3.org/2000/01/rdf-schema#label,Agent
http://xmlns.com/foaf/0.1/Agent,http://www.w3.org/2000/01/rdf-schema#comment,"An agent (eg. person, group, software or physical artifact)."
http://xmlns.com/foaf/0.1/Agent,http://www.w3.org/2002/07/owl#equivalentClass,http://purl.org/dc/terms/Agent
http://www.semanticweb.org/ontologies/2012/4/Ontology1336557684515.owl#Publication,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.semanticweb.org/ontologies/2012/4/Ontology1336557684515.owl#Publication,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:b3
http://www.semanticweb.org/ontologies/2012/4/Ontology1336557684515.owl#Publication,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:b7
http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#emailAddress,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#emailAddress,http://www.w3.org/2000/01/rdf-schema#label,can be reached at
http://www.mindswap.org/ontologies/debugging/university.owl#PGLibrary,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.mindswap.org/ontologies/debugging/university.owl#PGLibrary,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.mindswap.org/ontologies/debugging/university.owl#Library
_:b0,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Restriction
_:b0,http://www.w3.org/2002/07/owl#onProperty,file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/ka.owl#title
_:b0,http://www.w3.org/2002/07/owl#allValuesFrom,http://www.w3.org/2001/XMLSchema#string
http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#Lecturer,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#Lecturer,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#Faculty
http://xmlns.com/foaf/0.1/LabelProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Class
http://xmlns.com/foaf/0.1/LabelProperty,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,unstable
http://xmlns.com/foaf/0.1/LabelProperty,http://www.w3.org/2000/01/rdf-schema#label,Label Property
http://xmlns.com/foaf/0.1/LabelProperty,http://www.w3.org/2000/01/rdf-schema#comment,A foaf:LabelProperty is any RDF property with texual values that serve as labels.
http://xmlns.com/foaf/0.1/LabelProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://xmlns.com/foaf/0.1/LabelProperty,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://xmlns.com/foaf/0.1/
http://www.w3.org/2001/XMLSchema#boolean,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Datatype
http://xmlns.com/foaf/0.1/birthday,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property
http://xmlns.com/foaf/0.1/birthday,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,unstable
http://xmlns.com/foaf/0.1/birthday,http://www.w3.org/2000/01/rdf-schema#label,birthday
http://xmlns.com/foaf/0.1/birthday,http://www.w3.org/2000/01/rdf-schema#comment,"The birthday of this Agent, represented in mm-dd string form, eg. '12-31'."
http://xmlns.com/foaf/0.1/birthday,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#FunctionalProperty
http://xmlns.com/foaf/0.1/birthday,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://xmlns.com/foaf/0.1/birthday,http://www.w3.org/2000/01/rdf-schema#domain,http://xmlns.com/foaf/0.1/Agent
http://xmlns.com/foaf/0.1/birthday,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2000/01/rdf-schema#Literal
http://xmlns.com/foaf/0.1/birthday,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://xmlns.com/foaf/0.1/
http://xmlns.com/foaf/0.1/mbox_sha1sum,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property
http://xmlns.com/foaf/0.1/mbox_sha1sum,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,testing
http://xmlns.com/foaf/0.1/mbox_sha1sum,http://www.w3.org/2000/01/rdf-schema#label,sha1sum of a personal mailbox URI name
http://xmlns.com/foaf/0.1/mbox_sha1sum,http://www.w3.org/2000/01/rdf-schema#comment,"The sha1sum of the URI of an Internet mailbox associated with exactly one owner, the  first owner of the mailbox."
http://xmlns.com/foaf/0.1/mbox_sha1sum,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#InverseFunctionalProperty
http://xmlns.com/foaf/0.1/mbox_sha1sum,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://xmlns.com/foaf/0.1/mbox_sha1sum,http://www.w3.org/2000/01/rdf-schema#domain,http://xmlns.com/foaf/0.1/Agent
http://xmlns.com/foaf/0.1/mbox_sha1sum,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2000/01/rdf-schema#Literal
http://xmlns.com/foaf/0.1/mbox_sha1sum,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://xmlns.com/foaf/0.1/
file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/ka.owl#number,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#VisitingProfessor,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#VisitingProfessor,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#Professor
file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/ka.owl#phone,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://xmlns.com/foaf/0.1/nick,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property
http://xmlns.com/foaf/0.1/nick,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,testing
http://xmlns.com/foaf/0.1/nick,http://www.w3.org/2000/01/rdf-schema#label,nickname
http://xmlns.com/foaf/0.1/nick,http://www.w3.org/2000/01/rdf-schema#comment,"A short informal nickname characterising an agent (includes login identifiers, IRC and other chat nicknames)."
http://xmlns.com/foaf/0.1/nick,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://xmlns.com/foaf/0.1/nick,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://xmlns.com/foaf/0.1/
http://xmlns.com/foaf/0.1/Organization,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Class
http://xmlns.com/foaf/0.1/Organization,http://www.w3.org/2000/01/rdf-schema#label,Organization
http://xmlns.com/foaf/0.1/Organization,http://www.w3.org/2000/01/rdf-schema#comment,An organization.
http://xmlns.com/foaf/0.1/Organization,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,stable
http://xmlns.com/foaf/0.1/Organization,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://xmlns.com/foaf/0.1/Organization,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://xmlns.com/foaf/0.1/Agent
http://xmlns.com/foaf/0.1/Organization,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://xmlns.com/foaf/0.1/
http://xmlns.com/foaf/0.1/Organization,http://www.w3.org/2002/07/owl#disjointWith,http://xmlns.com/foaf/0.1/Person
http://xmlns.com/foaf/0.1/Organization,http://www.w3.org/2002/07/owl#disjointWith,http://xmlns.com/foaf/0.1/Document
file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/www04photo.owl#Presentation,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
