0,0.1,0.2
http://telegraphis.net/data/countries/JE#JE,http://www.w3.org/2002/07/owl#sameAs,http://www4.wiwiss.fu-berlin.de/factbook/resource/Jersey
http://telegraphis.net/data/countries/JE#JE,http://telegraphis.net/ontology/geography/geography#isoNumeric,832
http://telegraphis.net/data/countries/JE#JE,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.geonames.org/ontology#Country
http://telegraphis.net/data/countries/JE#JE,http://telegraphis.net/ontology/geography/geography#isoAlpha2,JE
http://telegraphis.net/data/countries/JE#JE,http://www.w3.org/2002/07/owl#sameAs,http://www.geonames.org/countries/#JE
http://telegraphis.net/data/countries/JE#JE,http://www.w3.org/2002/07/owl#sameAs,http://sws.geonames.org/3042142/
http://telegraphis.net/data/countries/JE#JE,http://telegraphis.net/ontology/geography/geography#landArea,
http://telegraphis.net/data/countries/JE#JE,http://telegraphis.net/ontology/geography/geography#onContinent,http://telegraphis.net/data/continents/EU#EU
http://telegraphis.net/data/countries/JE#JE,http://telegraphis.net/ontology/geography/geography#isoAlpha3,JEY
http://telegraphis.net/data/countries/JE#JE,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/JE#JE,http://www.geonames.org/ontology#population,90812
http://telegraphis.net/data/countries/JE#JE,http://telegraphis.net/ontology/geography/geography#currency,http://telegraphis.net/data/currencies/GBP#GBP
http://telegraphis.net/data/countries/JE#JE,http://www.geonames.org/ontology#featureCode,http://www.geonames.org/ontology#A.PCL
http://telegraphis.net/data/countries/JE#JE,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/JE#JE,http://telegraphis.net/ontology/geography/geography#isoShortName,JERSEY
http://telegraphis.net/data/countries/JE#JE,http://www.w3.org/2002/07/owl#sameAs,http://dbpedia.org/resource/Jersey
http://telegraphis.net/data/countries/JE#JE,http://telegraphis.net/ontology/geography/geography#isoShortName,JERSEY
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661num
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,74
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al3
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,HRV
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661num
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,480
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/measurement#Measurement
,http://telegraphis.net/ontology/measurement/measurement#quantityMeasured,http://www.telegraphis.net/ontology/measurement/quantity#Area
,http://telegraphis.net/ontology/measurement/measurement#unit,http://www.telegraphis.net/ontology/measurement/metric#SquareKilometre
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,1001
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al2
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,LA
http://telegraphis.net/data/countries/GS#GS,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/GS#GS,http://telegraphis.net/ontology/geography/geography#isoShortName,GÉORGIE DU SUD ET LES ÎLES SANDWICH DU SUD
http://telegraphis.net/data/countries/GS#GS,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.geonames.org/ontology#Country
http://telegraphis.net/data/countries/GS#GS,http://www.geonames.org/ontology#featureClass,http://www.geonames.org/ontology#A
http://telegraphis.net/data/countries/GS#GS,http://www.w3.org/2002/07/owl#sameAs,http://sws.geonames.org/3474415/
http://telegraphis.net/data/countries/GS#GS,http://www.w3.org/2002/07/owl#sameAs,http://www4.wiwiss.fu-berlin.de/factbook/resource/South_Georgia_and_the_South_Sandwich_Islands
http://telegraphis.net/data/countries/GS#GS,http://telegraphis.net/ontology/geography/geography#onContinent,http://telegraphis.net/data/continents/AN#AN
http://telegraphis.net/data/countries/GS#GS,http://www.geonames.org/ontology#name,South Georgia and the South Sandwich Islands
http://telegraphis.net/data/countries/GS#GS,http://www.w3.org/2002/07/owl#sameAs,http://dbpedia.org/resource/South_Georgia_and_the_South_Sandwich_Islands
http://telegraphis.net/data/countries/GS#GS,http://telegraphis.net/ontology/geography/geography#landArea,
http://telegraphis.net/data/countries/GS#GS,http://telegraphis.net/ontology/geography/geography#isoAlpha3,SGS
http://telegraphis.net/data/countries/GS#GS,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/GS#GS,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/GS#GS,http://www.geonames.org/ontology#featureCode,http://www.geonames.org/ontology#A.PCL
http://telegraphis.net/data/countries/GS#GS,http://telegraphis.net/ontology/geography/geography#isoShortName,SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS
http://telegraphis.net/data/countries/GS#GS,http://telegraphis.net/ontology/geography/geography#capital,http://telegraphis.net/data/capitals/GS/Grytviken#Grytviken
http://telegraphis.net/data/countries/GS#GS,http://telegraphis.net/ontology/geography/geography#isoAlpha2,GS
http://telegraphis.net/data/countries/GS#GS,http://telegraphis.net/ontology/geography/geography#isoNumeric,239
http://telegraphis.net/data/countries/GS#GS,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/GS#GS,http://www.w3.org/2002/07/owl#sameAs,http://www.geonames.org/countries/#GS
http://telegraphis.net/data/countries/GS#GS,http://www.geonames.org/ontology#population,100
http://telegraphis.net/data/countries/GS#GS,http://telegraphis.net/ontology/geography/geography#currency,http://telegraphis.net/data/currencies/GBP#GBP
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661num
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,196
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661num
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,604
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/geography/geography#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#fips
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,MB
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al2
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,PW
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al3
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,WLF
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661num
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,392
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/geography/geography#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#fips
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,NE
http://telegraphis.net/data/countries/SH#SH,http://www.w3.org/2002/07/owl#sameAs,http://sws.geonames.org/3370751/
http://telegraphis.net/data/countries/SH#SH,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/SH#SH,http://www.w3.org/2002/07/owl#sameAs,http://www.geonames.org/countries/#SH
http://telegraphis.net/data/countries/SH#SH,http://telegraphis.net/ontology/geography/geography#landArea,
http://telegraphis.net/data/countries/SH#SH,http://telegraphis.net/ontology/geography/geography#isoAlpha2,SH
http://telegraphis.net/data/countries/SH#SH,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/SH#SH,http://telegraphis.net/ontology/geography/geography#currency,http://telegraphis.net/data/currencies/SHP#SHP
http://telegraphis.net/data/countries/SH#SH,http://telegraphis.net/ontology/geography/geography#isoNumeric,654
http://telegraphis.net/data/countries/SH#SH,http://www.w3.org/2002/07/owl#sameAs,http://www4.wiwiss.fu-berlin.de/factbook/resource/Saint_Helena
http://telegraphis.net/data/countries/SH#SH,http://telegraphis.net/ontology/geography/geography#onContinent,http://telegraphis.net/data/continents/AF#AF
http://telegraphis.net/data/countries/SH#SH,http://telegraphis.net/ontology/geography/geography#isoAlpha3,SHN
http://telegraphis.net/data/countries/SH#SH,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.geonames.org/ontology#Country
http://telegraphis.net/data/countries/SH#SH,http://www.geonames.org/ontology#featureCode,http://www.geonames.org/ontology#A.PCL
http://telegraphis.net/data/countries/SH#SH,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/SH#SH,http://www.geonames.org/ontology#population,7460
http://telegraphis.net/data/countries/SH#SH,http://www.geonames.org/ontology#name,Saint Helena
http://telegraphis.net/data/countries/SH#SH,http://telegraphis.net/ontology/geography/geography#isoShortName,SAINT HELENA
http://telegraphis.net/data/countries/SH#SH,http://www.w3.org/2002/07/owl#sameAs,http://dbpedia.org/resource/Saint_Helena
http://telegraphis.net/data/countries/SH#SH,http://telegraphis.net/ontology/geography/geography#capital,http://telegraphis.net/data/capitals/SH/Jamestown#Jamestown
http://telegraphis.net/data/countries/SH#SH,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/SH#SH,http://www.geonames.org/ontology#featureClass,http://www.geonames.org/ontology#A
http://telegraphis.net/data/countries/SH#SH,http://telegraphis.net/ontology/geography/geography#isoShortName,SAINTE-HÉLÈNE
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al3
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,PCN
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661num
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,92
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/geography/geography#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#fips
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,IT
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/measurement#Measurement
,http://telegraphis.net/ontology/measurement/measurement#quantityMeasured,http://www.telegraphis.net/ontology/measurement/quantity#Area
,http://telegraphis.net/ontology/measurement/measurement#unit,http://www.telegraphis.net/ontology/measurement/metric#SquareKilometre
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,324220
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661num
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,40
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/geography/geography#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#fips
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,UZ
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al2
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,BH
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al3
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,GGY
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al2
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,NF
http://telegraphis.net/data/countries/LT#LT,http://telegraphis.net/ontology/geography/geography#landArea,
http://telegraphis.net/data/countries/LT#LT,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/LT#LT,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/LT#LT,http://www.geonames.org/ontology#featureCode,http://www.geonames.org/ontology#A.PCL
http://telegraphis.net/data/countries/LT#LT,http://telegraphis.net/ontology/geography/geography#capital,http://telegraphis.net/data/capitals/LT/Vilnius#Vilnius
http://telegraphis.net/data/countries/LT#LT,http://telegraphis.net/ontology/geography/geography#isoNumeric,440
http://telegraphis.net/data/countries/LT#LT,http://telegraphis.net/ontology/geography/geography#isoShortName,LITUANIE
http://telegraphis.net/data/countries/LT#LT,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/LT#LT,http://telegraphis.net/ontology/geography/geography#onContinent,http://telegraphis.net/data/continents/EU#EU
http://telegraphis.net/data/countries/LT#LT,http://telegraphis.net/ontology/geography/geography#isoAlpha2,LT
http://telegraphis.net/data/countries/LT#LT,http://www.w3.org/2002/07/owl#sameAs,http://www.geonames.org/countries/#LT
http://telegraphis.net/data/countries/LT#LT,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.geonames.org/ontology#Country
http://telegraphis.net/data/countries/LT#LT,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/LT#LT,http://telegraphis.net/ontology/geography/geography#currency,http://telegraphis.net/data/currencies/LTL#LTL
http://telegraphis.net/data/countries/LT#LT,http://www.geonames.org/ontology#featureClass,http://www.geonames.org/ontology#A
http://telegraphis.net/data/countries/LT#LT,http://www.geonames.org/ontology#name,Lithuania
http://telegraphis.net/data/countries/LT#LT,http://www.w3.org/2002/07/owl#sameAs,http://sws.geonames.org/597427/
http://telegraphis.net/data/countries/LT#LT,http://telegraphis.net/ontology/geography/geography#isoAlpha3,LTU
http://telegraphis.net/data/countries/LT#LT,http://telegraphis.net/ontology/geography/geography#isoShortName,LITHUANIA
http://telegraphis.net/data/countries/LT#LT,http://www.geonames.org/ontology#population,3565000
http://telegraphis.net/data/countries/LT#LT,http://www.w3.org/2002/07/owl#sameAs,http://www4.wiwiss.fu-berlin.de/factbook/resource/Lithuania
http://telegraphis.net/data/countries/LT#LT,http://www.w3.org/2002/07/owl#sameAs,http://dbpedia.org/resource/Lithuania
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/geography/geography#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#fips
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,AO
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al2
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,BD
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661num
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,826
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al3
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,MNE
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661num
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,736
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/measurement#Measurement
,http://telegraphis.net/ontology/measurement/measurement#quantityMeasured,http://www.telegraphis.net/ontology/measurement/quantity#Area
,http://telegraphis.net/ontology/measurement/measurement#unit,http://www.telegraphis.net/ontology/measurement/metric#SquareKilometre
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,28748
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/geography/geography#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#fips
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,ET
http://telegraphis.net/data/countries/YT#YT,http://www.geonames.org/ontology#featureCode,http://www.geonames.org/ontology#A.PCL
http://telegraphis.net/data/countries/YT#YT,http://www.w3.org/2002/07/owl#sameAs,http://www.geonames.org/countries/#YT
http://telegraphis.net/data/countries/YT#YT,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/YT#YT,http://www.w3.org/2002/07/owl#sameAs,http://sws.geonames.org/1024031/
http://telegraphis.net/data/countries/YT#YT,http://telegraphis.net/ontology/geography/geography#onContinent,http://telegraphis.net/data/continents/AF#AF
http://telegraphis.net/data/countries/YT#YT,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/YT#YT,http://telegraphis.net/ontology/geography/geography#isoAlpha2,YT
http://telegraphis.net/data/countries/YT#YT,http://www.geonames.org/ontology#population,159042
http://telegraphis.net/data/countries/YT#YT,http://telegraphis.net/ontology/geography/geography#isoShortName,MAYOTTE
http://telegraphis.net/data/countries/YT#YT,http://telegraphis.net/ontology/geography/geography#isoShortName,MAYOTTE
http://telegraphis.net/data/countries/YT#YT,http://www.w3.org/2002/07/owl#sameAs,http://www4.wiwiss.fu-berlin.de/factbook/resource/Mayotte
http://telegraphis.net/data/countries/YT#YT,http://telegraphis.net/ontology/geography/geography#isoAlpha3,MYT
http://telegraphis.net/data/countries/YT#YT,http://www.geonames.org/ontology#featureClass,http://www.geonames.org/ontology#A
http://telegraphis.net/data/countries/YT#YT,http://telegraphis.net/ontology/geography/geography#capital,http://telegraphis.net/data/capitals/YT/Mamoudzou#Mamoudzou
http://telegraphis.net/data/countries/YT#YT,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.geonames.org/ontology#Country
http://telegraphis.net/data/countries/YT#YT,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/YT#YT,http://www.geonames.org/ontology#name,Mayotte
http://telegraphis.net/data/countries/YT#YT,http://telegraphis.net/ontology/geography/geography#landArea,
http://telegraphis.net/data/countries/YT#YT,http://www.w3.org/2002/07/owl#sameAs,http://dbpedia.org/resource/Mayotte
http://telegraphis.net/data/countries/YT#YT,http://telegraphis.net/ontology/geography/geography#isoNumeric,175
http://telegraphis.net/data/countries/YT#YT,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/GL#GL,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.geonames.org/ontology#Country
http://telegraphis.net/data/countries/GL#GL,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/GL#GL,http://telegraphis.net/ontology/geography/geography#isoAlpha2,GL
http://telegraphis.net/data/countries/GL#GL,http://telegraphis.net/ontology/geography/geography#currency,http://telegraphis.net/data/currencies/DKK#DKK
http://telegraphis.net/data/countries/GL#GL,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/GL#GL,http://www.w3.org/2002/07/owl#sameAs,http://www.geonames.org/countries/#GL
http://telegraphis.net/data/countries/GL#GL,http://www.geonames.org/ontology#population,56375
http://telegraphis.net/data/countries/GL#GL,http://www.w3.org/2002/07/owl#sameAs,http://www4.wiwiss.fu-berlin.de/factbook/resource/Greenland
http://telegraphis.net/data/countries/GL#GL,http://www.geonames.org/ontology#name,Greenland
http://telegraphis.net/data/countries/GL#GL,http://telegraphis.net/ontology/geography/geography#onContinent,http://telegraphis.net/data/continents/NA#NA
http://telegraphis.net/data/countries/GL#GL,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/GL#GL,http://www.geonames.org/ontology#featureClass,http://www.geonames.org/ontology#A
http://telegraphis.net/data/countries/GL#GL,http://telegraphis.net/ontology/geography/geography#landArea,
http://telegraphis.net/data/countries/GL#GL,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/GL#GL,http://telegraphis.net/ontology/geography/geography#isoAlpha3,GRL
http://telegraphis.net/data/countries/GL#GL,http://telegraphis.net/ontology/geography/geography#capital,http://telegraphis.net/data/capitals/GL/Nuuk#Nuuk
http://telegraphis.net/data/countries/GL#GL,http://telegraphis.net/ontology/geography/geography#isoNumeric,304
http://telegraphis.net/data/countries/GL#GL,http://www.geonames.org/ontology#featureCode,http://www.geonames.org/ontology#A.PCL
http://telegraphis.net/data/countries/GL#GL,http://www.w3.org/2002/07/owl#sameAs,http://dbpedia.org/resource/Greenland
http://telegraphis.net/data/countries/GL#GL,http://telegraphis.net/ontology/geography/geography#isoShortName,GREENLAND
http://telegraphis.net/data/countries/GL#GL,http://www.w3.org/2002/07/owl#sameAs,http://sws.geonames.org/3425505/
http://telegraphis.net/data/countries/GL#GL,http://telegraphis.net/ontology/geography/geography#isoShortName,GROENLAND
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/geography/geography#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#fips
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,FM
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661num
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,434
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/geography/geography#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#fips
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,RW
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/geography/geography#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#fips
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,AE
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/measurement#Measurement
,http://telegraphis.net/ontology/measurement/measurement#quantityMeasured,http://www.telegraphis.net/ontology/measurement/quantity#Area
,http://telegraphis.net/ontology/measurement/measurement#unit,http://www.telegraphis.net/ontology/measurement/metric#SquareKilometre
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,266000
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al2
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,KR
http://telegraphis.net/data/countries/CO#CO,http://www.w3.org/2002/07/owl#sameAs,http://www4.wiwiss.fu-berlin.de/factbook/resource/Colombia
http://telegraphis.net/data/countries/CO#CO,http://telegraphis.net/ontology/geography/geography#isoShortName,COLOMBIA
http://telegraphis.net/data/countries/CO#CO,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.geonames.org/ontology#Country
http://telegraphis.net/data/countries/CO#CO,http://www.w3.org/2002/07/owl#sameAs,http://sws.geonames.org/3686110/
http://telegraphis.net/data/countries/CO#CO,http://www.geonames.org/ontology#featureCode,http://www.geonames.org/ontology#A.PCL
http://telegraphis.net/data/countries/CO#CO,http://telegraphis.net/ontology/geography/geography#isoNumeric,170
http://telegraphis.net/data/countries/CO#CO,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/CO#CO,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/CO#CO,http://telegraphis.net/ontology/geography/geography#isoAlpha2,CO
http://telegraphis.net/data/countries/CO#CO,http://telegraphis.net/ontology/geography/geography#currency,http://telegraphis.net/data/currencies/COP#COP
http://telegraphis.net/data/countries/CO#CO,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/CO#CO,http://www.geonames.org/ontology#population,45013000
http://telegraphis.net/data/countries/CO#CO,http://www.geonames.org/ontology#name,Colombia
http://telegraphis.net/data/countries/CO#CO,http://www.w3.org/2002/07/owl#sameAs,http://www.geonames.org/countries/#CO
http://telegraphis.net/data/countries/CO#CO,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/CO#CO,http://telegraphis.net/ontology/geography/geography#isoAlpha3,COL
http://telegraphis.net/data/countries/CO#CO,http://telegraphis.net/ontology/geography/geography#landArea,
http://telegraphis.net/data/countries/CO#CO,http://telegraphis.net/ontology/geography/geography#isoShortName,COLOMBIE
http://telegraphis.net/data/countries/CO#CO,http://telegraphis.net/ontology/geography/geography#currency,http://telegraphis.net/data/currencies/COU#COU
http://telegraphis.net/data/countries/CO#CO,http://telegraphis.net/ontology/geography/geography#onContinent,http://telegraphis.net/data/continents/SA#SA
http://telegraphis.net/data/countries/CO#CO,http://www.geonames.org/ontology#featureClass,http://www.geonames.org/ontology#A
http://telegraphis.net/data/countries/CO#CO,http://www.w3.org/2002/07/owl#sameAs,http://dbpedia.org/resource/Colombia
http://telegraphis.net/data/countries/CO#CO,http://telegraphis.net/ontology/geography/geography#capital,http://telegraphis.net/data/capitals/CO/Bogot%C3%A1#Bogot%C3%A1
http://telegraphis.net/data/countries/TL#TL,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.geonames.org/ontology#Country
http://telegraphis.net/data/countries/TL#TL,http://telegraphis.net/ontology/geography/geography#onContinent,http://telegraphis.net/data/continents/OC#OC
http://telegraphis.net/data/countries/TL#TL,http://telegraphis.net/ontology/geography/geography#capital,http://telegraphis.net/data/capitals/TL/Dili#Dili
http://telegraphis.net/data/countries/TL#TL,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/TL#TL,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/TL#TL,http://www.w3.org/2002/07/owl#sameAs,http://dbpedia.org/resource/East_Timor
http://telegraphis.net/data/countries/TL#TL,http://telegraphis.net/ontology/measurement/code#hasCode,
